,Hunger,Potter,Twilight,Mockingbird,Gatsby
7106,True,False,False,False,False
7107,True,False,False,True,False
7108,True,True,False,False,True
7109,True,False,False,False,False
7110,False,False,False,True,True
7111,True,False,False,False,False
7112,False,False,True,False,False
7113,False,False,False,True,False
7114,False,True,False,False,False
7115,False,False,True,False,False
7116,False,False,True,False,False
7117,False,False,True,False,False
7118,False,False,False,True,True
7119,False,False,False,True,False
7120,False,False,True,False,False
7121,False,False,False,True,False
7122,False,False,False,True,False
7123,True,False,False,False,False
7124,False,False,False,True,False
7125,True,False,False,False,False
7126,False,True,True,False,False
7127,False,True,False,True,True
7128,True,False,False,True,False
7129,True,False,False,False,False
7130,False,False,False,True,True
7131,False,False,False,True,False
7132,False,False,False,True,False
7133,True,False,False,False,False
7134,True,False,False,True,False
7135,False,False,True,False,False
7136,False,True,False,False,False
7137,False,True,True,False,False
7138,True,False,False,False,False
7139,True,False,False,False,False
7140,True,True,False,False,False
7141,False,False,True,False,False
7142,True,True,False,False,False
7143,False,True,True,False,False
7144,False,False,False,True,False
7145,False,True,False,False,False
7146,False,True,False,False,False
7147,False,False,True,False,False
7148,False,False,False,False,True
7149,True,True,False,True,False
7150,True,False,False,False,False
7151,False,False,False,False,True
7152,False,False,False,False,True
7153,False,True,False,False,False
7154,False,True,False,False,False
7155,True,False,False,False,False
7156,False,True,False,False,True
7157,False,True,False,False,False
7158,False,True,False,False,False
7159,False,True,False,False,False
7160,False,False,False,True,False
7161,True,False,False,False,False
7162,False,False,True,False,False
7163,False,True,False,False,False
7164,True,False,False,False,False
7165,False,False,False,True,False
7166,True,False,False,False,False
7167,True,False,False,False,False
7168,True,False,False,False,False
7169,True,False,False,True,False
7170,True,True,False,False,False
7171,True,False,False,False,False
7172,False,False,True,True,True
7173,True,False,False,False,False
7174,True,False,False,False,False
7175,True,False,False,False,False
7176,False,False,False,True,False
7177,False,True,False,False,False
7178,False,True,True,True,True
7179,True,False,False,True,False
7180,True,False,False,False,False
7181,False,True,False,False,False
7182,True,True,False,False,False
7183,False,False,False,True,False
7184,True,False,False,False,False
7185,False,True,False,False,False
7186,True,False,False,False,False
7187,False,False,False,True,False
7188,True,False,True,False,False
7189,True,False,True,True,False
7190,False,True,False,False,False
7191,False,False,False,True,False
7192,False,True,False,False,False
7193,False,False,False,True,False
7194,True,True,True,False,False
7195,False,True,False,True,False
7196,False,False,False,True,False
7197,False,True,False,False,False
7198,False,True,False,False,False
7199,False,True,False,False,False
7200,True,False,False,True,False
7201,False,False,False,True,False
7202,True,False,False,False,False
7203,False,False,False,True,False
7204,False,True,False,False,False
7205,True,False,False,False,False
7206,False,False,False,True,False
7207,True,False,False,False,False
7208,True,False,False,False,False
7209,True,False,False,False,False
7210,False,True,True,False,False
7211,True,False,False,False,True
7212,True,False,False,False,False
7213,False,True,False,False,False
7214,True,False,False,False,False
7215,False,False,True,False,False
7216,False,True,False,True,False
7217,True,False,False,False,False
7218,False,True,True,True,False
7219,True,True,False,False,False
7220,True,False,False,False,False
7221,False,False,False,True,False
7222,True,False,False,False,False
7223,True,False,False,False,False
7224,True,False,False,False,False
7225,False,False,False,True,False
7226,False,False,False,False,True
7227,False,True,True,True,False
7228,False,True,True,False,False
7229,False,False,True,False,False
7230,True,False,False,False,False
7231,True,False,False,False,False
7232,True,False,False,False,False
7233,True,True,True,True,True
7234,False,False,False,True,False
7235,True,True,False,False,False
7236,True,False,False,False,False
7237,False,True,False,False,False
7238,False,True,False,False,False
7239,True,False,False,False,False
7240,True,False,False,False,False
7241,False,False,False,True,False
7242,False,True,True,False,False
7243,True,False,False,False,False
7244,False,True,True,False,False
7245,False,False,True,False,False
7246,False,False,False,True,False
7247,False,True,True,True,False
7248,False,False,False,True,False
7249,False,True,False,True,False
7250,True,False,False,False,False
7251,True,True,True,False,False
7252,True,True,False,False,False
7253,False,False,False,False,True
7254,False,False,False,True,False
7255,True,False,False,False,False
7256,True,False,False,False,False
7257,True,False,True,False,False
7258,True,True,False,False,False
7259,True,False,True,False,False
7260,False,False,False,True,False
7261,False,True,False,False,False
7262,False,True,False,False,True
7263,True,False,False,False,False
7264,False,False,True,True,True
7265,True,False,False,False,False
7266,True,False,False,False,False
7267,False,True,False,False,False
7268,False,True,False,True,True
7269,True,True,True,True,False
7270,True,True,True,True,True
7271,True,False,True,True,False
7272,False,False,False,True,False
7273,False,True,False,True,False
7274,False,True,False,False,False
7275,True,True,False,False,False
7276,False,True,False,False,False
7277,True,False,False,False,False
7278,True,False,False,False,False
7279,False,True,False,False,False
7280,True,False,False,False,False
7281,False,False,True,False,False
7282,True,False,False,False,False
7283,True,False,False,False,False
7284,True,True,False,True,False
7285,False,False,False,True,True
7286,True,False,False,False,False
7287,True,False,False,False,False
7288,False,False,False,True,False
7289,True,True,False,False,False
7290,True,False,True,False,False
7291,False,True,False,False,False
7292,True,True,True,False,False
7293,True,False,False,True,False
7294,False,False,False,True,False
7295,False,True,False,False,False
7296,True,False,False,False,False
7297,True,False,False,True,False
7298,True,False,False,False,False
7299,False,True,False,True,False
7300,True,True,True,False,False
7301,False,False,True,False,False
7302,True,False,False,False,False
7303,False,True,True,False,False
7304,True,False,False,False,False
7305,True,False,False,False,False
7306,True,False,False,False,False
7307,False,True,False,False,False
7308,True,False,False,False,False
7309,True,False,False,False,False
7310,True,False,False,False,False
7311,True,False,False,False,False
7312,True,False,False,False,False
7313,False,True,True,False,False
7314,True,False,False,False,False
7315,False,False,False,True,False
7316,True,False,False,False,False
7317,False,True,False,True,True
7318,False,True,False,True,False
7319,False,False,False,True,False
7320,False,True,False,True,False
7321,False,True,False,False,True
7322,True,False,False,False,False
7323,True,False,False,False,False
7324,False,False,True,False,False
7325,False,True,False,False,False
7326,True,False,False,False,False
7327,False,True,True,False,False
7328,True,False,True,False,False
7329,True,False,False,False,False
7330,False,False,False,True,False
7331,False,True,True,False,False
7332,False,True,False,False,False
7333,True,False,False,False,False
7334,False,False,False,True,True
7335,False,False,True,False,False
7336,True,False,False,False,False
7337,False,True,False,False,False
7338,True,False,False,False,False
7339,True,False,False,False,False
7340,True,True,False,False,False
7341,False,False,False,True,False
7342,False,False,False,False,True
7343,True,False,False,False,False
7344,True,False,False,False,False
7345,False,True,True,False,False
7346,False,True,False,True,True
7347,True,True,False,False,False
7348,False,True,False,False,False
7349,True,False,False,False,False
7350,False,True,False,False,False
7351,False,True,True,False,False
7352,False,True,False,False,False
7353,False,False,False,True,True
7354,False,False,False,True,False
7355,True,True,False,False,False
7356,False,False,False,True,False
7357,True,False,False,False,False
7358,False,False,False,True,False
7359,True,False,True,False,False
7360,False,True,False,False,False
7361,True,False,False,False,False
7362,False,True,True,True,True
7363,False,True,False,True,False
7364,True,False,False,False,False
7365,True,True,True,False,False
7366,True,False,False,False,True
7367,False,False,False,False,True
7368,False,False,False,True,True
7369,False,False,True,False,False
7370,False,False,False,True,False
7371,False,True,False,True,False
7372,False,True,False,False,True
7373,True,False,True,False,False
7374,True,False,False,False,False
